,Title,Price,Rating,no_of_ratings,Link,ImageURL
352,"Somil Leaded Crystal Ganesh Sitting On Leave Statue, Standard, Multicolour | Decorative Showpiece Gift Item Best for Home & Office Decor, 70 Cm",₹279,4.5,90,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNTYxODQ0NjkxNDg4MTkyOjE3NjIyOTc0MDI6c3BfbXRmOjMwMDc1MzI0ODM3NTAzMjo6MDo6&url=%2FSomil-Crystal-Sitting-Standard-Multicolour%2Fdp%2FB07XF3LT7B%2Fref%3Dsr_1_310_sspa%3Fcrid%3D349J41UZKK17D%26dib%3DeyJ2IjoiMSJ9.NRvJUCuxnizxg__OKoMUpDt7k3EklU5lvgnNS9j284aoZSolTwdIwlyMGhRl9q8DIZ2w8kjKoJ1c_lOkm3Beje2Dp5vI-uAm7bItxDLRQxhmkIcj3uSY5S6rMTYXK7m0XnnVxhY2Gb89RWeC0G7McpYJ238b5fADqwiHBPWsmf3YYfQd_Kt8HUZfN4yOvMipn5IoDWQ8nT2u-qMERWsyjJk6RlSw2D1ycgZWQCw9T6l9754Ycrmkt4k4k-XGNAogngf9A0MpOnhCLRjZqFWLMw.yO5ol2HOabElSFdlMKFiOyVgGNDfVCpJkH868dLx9QQ%26dib_tag%3Dse%26keywords%3Dhandcraft%26qid%3D1762297402%26sprefix%3Dhandcraft%252Caps%252C132%26sr%3D8-310-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1%26smid%3DA3SA2963FT8STO&aref=gPQTxKcJ6F&sp_cr=ZAZ,https://m.media-amazon.com/images/I/81Tu7-nWG5L._AC_UL320_.jpg
353,"JH Gallery Handmade Recycled Material Figurines Rajasthani Doll Couple Rider Idol Showpiece, Multicolor (18 * 16 * 5cm) (Horse)",₹299,4.2,1000,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNTYxODQ0NjkxNDg4MTkyOjE3NjIyOTc0MDI6c3BfbXRmOjIwMDYzNDA0NjU2OTk4OjowOjo&url=%2FJH-Gallery-Figurines-Rajasthani-Multicolor%2Fdp%2FB08RNGGR34%2Fref%3Dsr_1_311_sspa%3Fcrid%3D349J41UZKK17D%26dib%3DeyJ2IjoiMSJ9.NRvJUCuxnizxg__OKoMUpDt7k3EklU5lvgnNS9j284aoZSolTwdIwlyMGhRl9q8DIZ2w8kjKoJ1c_lOkm3Beje2Dp5vI-uAm7bItxDLRQxhmkIcj3uSY5S6rMTYXK7m0XnnVxhY2Gb89RWeC0G7McpYJ238b5fADqwiHBPWsmf3YYfQd_Kt8HUZfN4yOvMipn5IoDWQ8nT2u-qMERWsyjJk6RlSw2D1ycgZWQCw9T6l9754Ycrmkt4k4k-XGNAogngf9A0MpOnhCLRjZqFWLMw.yO5ol2HOabElSFdlMKFiOyVgGNDfVCpJkH868dLx9QQ%26dib_tag%3Dse%26keywords%3Dhandcraft%26qid%3D1762297402%26sprefix%3Dhandcraft%252Caps%252C132%26sr%3D8-311-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=5AqYOXTZO5&sp_cr=ZAZ,https://m.media-amazon.com/images/I/8146VrjHNtS._AC_UL320_.jpg
354,"KRAFTSKALA Handcrafted Ethnic Tribal Bullock Cart Showpiece - 17x12 Inch Tribal Home Décor with Wooden Base for Housewarming, Anniversaries, Weddings, and Corporate Events (Bullock Cart)","₹1,599",4.8,8,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNTYxODQ0NjkxNDg4MTkyOjE3NjIyOTc0MDI6c3BfbXRmOjMwMDU5NzkwNjU2MTUzMjo6MDo6&url=%2FKRAFTSKALA-Handcrafted-Ethnic-Bullock-Showpiece%2Fdp%2FB0D6XBXQ1P%2Fref%3Dsr_1_312_sspa%3Fcrid%3D349J41UZKK17D%26dib%3DeyJ2IjoiMSJ9.NRvJUCuxnizxg__OKoMUpDt7k3EklU5lvgnNS9j284aoZSolTwdIwlyMGhRl9q8DIZ2w8kjKoJ1c_lOkm3Beje2Dp5vI-uAm7bItxDLRQxhmkIcj3uSY5S6rMTYXK7m0XnnVxhY2Gb89RWeC0G7McpYJ238b5fADqwiHBPWsmf3YYfQd_Kt8HUZfN4yOvMipn5IoDWQ8nT2u-qMERWsyjJk6RlSw2D1ycgZWQCw9T6l9754Ycrmkt4k4k-XGNAogngf9A0MpOnhCLRjZqFWLMw.yO5ol2HOabElSFdlMKFiOyVgGNDfVCpJkH868dLx9QQ%26dib_tag%3Dse%26keywords%3Dhandcraft%26qid%3D1762297402%26sprefix%3Dhandcraft%252Caps%252C132%26sr%3D8-312-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=QQkOIdMUE3&sp_cr=ZAZ,https://m.media-amazon.com/images/I/8152GbT8b5L._AC_UL320_.jpg
355,VS handcraft boutique Handmade Silk Thread Bangles Set for Women & Girls – Pack of 10 | Chain Stone & Round Kundan Stone Design | Ideal for Return Gifts,₹599,No rating,0,https://www.amazon.in/VS-handcraft-boutique-Handmade-Bangles/dp/B0FX95GG4R/ref=sr_1_313?crid=349J41UZKK17D&dib=eyJ2IjoiMSJ9.NRvJUCuxnizxg__OKoMUpDt7k3EklU5lvgnNS9j284aoZSolTwdIwlyMGhRl9q8DIZ2w8kjKoJ1c_lOkm3Beje2Dp5vI-uAm7bItxDLRQxhmkIcj3uSY5S6rMTYXK7m0XnnVxhY2Gb89RWeC0G7McpYJ238b5fADqwiHBPWsmf3YYfQd_Kt8HUZfN4yOvMipn5IoDWQ8nT2u-qMERWsyjJk6RlSw2D1ycgZWQCw9T6l9754Ycrmkt4k4k-XGNAogngf9A0MpOnhCLRjZqFWLMw.yO5ol2HOabElSFdlMKFiOyVgGNDfVCpJkH868dLx9QQ&dib_tag=se&keywords=handcraft&qid=1762297402&sprefix=handcraft%2Caps%2C132&sr=8-313,https://m.media-amazon.com/images/I/61NQH5VeAkL._AC_UL320_.jpg
356,Evana Handcraft - Jute Thread || Rope Natural Twine Cord for Endless Possibilities of use (Pack of 1),₹179,4.0,210,https://www.amazon.in/Evana-Handcraft-Natural-Endless-Possibilities/dp/B084T2B44V/ref=sr_1_38?crid=349J41UZKK17D&dib=eyJ2IjoiMSJ9.ytNwWbOinfnu9E2dHj7wED4WveuLOzP5ZcKBlpI_Lj71ENVQam90UF_3wNOOby2ysVuXP41m5kUaybdgZHrSDhl5X9umNrLf9E_oz2oemtWTiNmNoompSvpZms08AeJWtB1xl7pDypyhyl-nP8NgkaJ91vTR1_DwCKfaYOklNLTtj1hEknb07OH9AcA67bREfUTslNeC17uho7mkEfrkWyByXMJMkwF4eji-JIassHozmKvv9LhUX90w3fQyLp4JO2ByvpjJ83pOcHQXuWMCMC7I9pE3KErnxsKjXbYCgjI.0X1wvORXQ0STK91mLAhokiBsvsIPls_lwTzFliJphLw&dib_tag=se&keywords=handcraft&qid=1762297373&sprefix=handcraft%2Caps%2C132&sr=8-38,https://m.media-amazon.com/images/I/61ay3eO3JeL._AC_UL320_.jpg
357,Anshika International Handcrafted and Handpainted Wooden Stool Cum Side Table - 12 Inch,"₹1,099",3.4,5,https://www.amazon.in/Anshika-International-Handcrafted-Handpainted-Wooden/dp/B07Y8LFD3T/ref=sr_1_314?crid=349J41UZKK17D&dib=eyJ2IjoiMSJ9.NRvJUCuxnizxg__OKoMUpDt7k3EklU5lvgnNS9j284aoZSolTwdIwlyMGhRl9q8DIZ2w8kjKoJ1c_lOkm3Beje2Dp5vI-uAm7bItxDLRQxhmkIcj3uSY5S6rMTYXK7m0XnnVxhY2Gb89RWeC0G7McpYJ238b5fADqwiHBPWsmf3YYfQd_Kt8HUZfN4yOvMipn5IoDWQ8nT2u-qMERWsyjJk6RlSw2D1ycgZWQCw9T6l9754Ycrmkt4k4k-XGNAogngf9A0MpOnhCLRjZqFWLMw.yO5ol2HOabElSFdlMKFiOyVgGNDfVCpJkH868dLx9QQ&dib_tag=se&keywords=handcraft&qid=1762297402&sprefix=handcraft%2Caps%2C132&sr=8-314,https://m.media-amazon.com/images/I/71dfM6KBtRL._AC_UL320_.jpg
358,"Trendy Crafts Metal Ganesh Statue with Flute for Home Decor Gift Item, Height- 6 inches",₹399,4.8,7,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNTYxODQ0NjkxNDg4MTkyOjE3NjIyOTc0MDI6c3BfYnRmOjMwMDgwMTA0NzQ0NzUzMjo6MDo6&url=%2FTrendy-Crafts-Ganesh-Statue-Height%2Fdp%2FB09V2XV2JP%2Fref%3Dsr_1_315_sspa%3Fcrid%3D349J41UZKK17D%26dib%3DeyJ2IjoiMSJ9.NRvJUCuxnizxg__OKoMUpDt7k3EklU5lvgnNS9j284aoZSolTwdIwlyMGhRl9q8DIZ2w8kjKoJ1c_lOkm3Beje2Dp5vI-uAm7bItxDLRQxhmkIcj3uSY5S6rMTYXK7m0XnnVxhY2Gb89RWeC0G7McpYJ238b5fADqwiHBPWsmf3YYfQd_Kt8HUZfN4yOvMipn5IoDWQ8nT2u-qMERWsyjJk6RlSw2D1ycgZWQCw9T6l9754Ycrmkt4k4k-XGNAogngf9A0MpOnhCLRjZqFWLMw.yO5ol2HOabElSFdlMKFiOyVgGNDfVCpJkH868dLx9QQ%26dib_tag%3Dse%26keywords%3Dhandcraft%26qid%3D1762297402%26sprefix%3Dhandcraft%252Caps%252C132%26sr%3D8-315-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=IZ6subGmCL&sp_cr=ZAZ,https://m.media-amazon.com/images/I/61Vpn8xkXrL._AC_UL320_.jpg
359,"J JIYANSH CREATION® Duck Swan Pair Feather Design Sculpture for Home Decor Decorative Showpiece (Set of 2 Pc, Small, White) showpiece","₹1,389",4.2,37,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNTYxODQ0NjkxNDg4MTkyOjE3NjIyOTc0MDI6c3BfYnRmOjMwMDgwMDc3MjM0NzAzMjo6MDo6&url=%2FJIYANSH-CREATION%25C2%25AE-Sculpture-Decorative-Showpiece%2Fdp%2FB0CGJBM87M%2Fref%3Dsr_1_316_sspa%3Fcrid%3D349J41UZKK17D%26dib%3DeyJ2IjoiMSJ9.NRvJUCuxnizxg__OKoMUpDt7k3EklU5lvgnNS9j284aoZSolTwdIwlyMGhRl9q8DIZ2w8kjKoJ1c_lOkm3Beje2Dp5vI-uAm7bItxDLRQxhmkIcj3uSY5S6rMTYXK7m0XnnVxhY2Gb89RWeC0G7McpYJ238b5fADqwiHBPWsmf3YYfQd_Kt8HUZfN4yOvMipn5IoDWQ8nT2u-qMERWsyjJk6RlSw2D1ycgZWQCw9T6l9754Ycrmkt4k4k-XGNAogngf9A0MpOnhCLRjZqFWLMw.yO5ol2HOabElSFdlMKFiOyVgGNDfVCpJkH868dLx9QQ%26dib_tag%3Dse%26keywords%3Dhandcraft%26qid%3D1762297402%26sprefix%3Dhandcraft%252Caps%252C132%26sr%3D8-316-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=x8bx5PDNs6&sp_cr=ZAZ,https://m.media-amazon.com/images/I/81yAOzcTMIL._AC_UL320_.jpg
360,"DELTART Clay -Tanjore Dancing Doll Showpiece for Home Decor -28 Cm (11 Inch), Glossy","₹1,499",4.5,44,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNTYxODQ0NjkxNDg4MTkyOjE3NjIyOTc0MDI6c3BfYnRmOjMwMDUxMzk4MDY5OTEzMjo6MDo6&url=%2FDELTART-Tanjore-Dancing-Showpiece-Decor%2Fdp%2FB0CXF5TSCF%2Fref%3Dsr_1_317_sspa%3Fcrid%3D349J41UZKK17D%26dib%3DeyJ2IjoiMSJ9.NRvJUCuxnizxg__OKoMUpDt7k3EklU5lvgnNS9j284aoZSolTwdIwlyMGhRl9q8DIZ2w8kjKoJ1c_lOkm3Beje2Dp5vI-uAm7bItxDLRQxhmkIcj3uSY5S6rMTYXK7m0XnnVxhY2Gb89RWeC0G7McpYJ238b5fADqwiHBPWsmf3YYfQd_Kt8HUZfN4yOvMipn5IoDWQ8nT2u-qMERWsyjJk6RlSw2D1ycgZWQCw9T6l9754Ycrmkt4k4k-XGNAogngf9A0MpOnhCLRjZqFWLMw.yO5ol2HOabElSFdlMKFiOyVgGNDfVCpJkH868dLx9QQ%26dib_tag%3Dse%26keywords%3Dhandcraft%26qid%3D1762297402%26sprefix%3Dhandcraft%252Caps%252C132%26sr%3D8-317-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=BzUik3iQVN&sp_cr=ZAZ,https://m.media-amazon.com/images/I/51e2bdddAjL._AC_UL320_.jpg
361,"Party Propz Toran for Main Door Entrance - 1 Pc, 3 ft Om Shree Ganeshay Namah and Shubh Labh Handamade Bandarwal for Main Door, Toran for Decoration, Pooja Room Decoration Items (Cloth)",₹249,4.4,123,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNTYxODQ0NjkxNDg4MTkyOjE3NjIyOTc0MDI6c3BfYnRmOjMwMDczNTA2ODc1MzczMjo6MDo6&url=%2FParty-Propz-Toran-Main-Entrance%2Fdp%2FB0FQPC2Q91%2Fref%3Dsr_1_318_sspa%3Fcrid%3D349J41UZKK17D%26dib%3DeyJ2IjoiMSJ9.NRvJUCuxnizxg__OKoMUpDt7k3EklU5lvgnNS9j284aoZSolTwdIwlyMGhRl9q8DIZ2w8kjKoJ1c_lOkm3Beje2Dp5vI-uAm7bItxDLRQxhmkIcj3uSY5S6rMTYXK7m0XnnVxhY2Gb89RWeC0G7McpYJ238b5fADqwiHBPWsmf3YYfQd_Kt8HUZfN4yOvMipn5IoDWQ8nT2u-qMERWsyjJk6RlSw2D1ycgZWQCw9T6l9754Ycrmkt4k4k-XGNAogngf9A0MpOnhCLRjZqFWLMw.yO5ol2HOabElSFdlMKFiOyVgGNDfVCpJkH868dLx9QQ%26dib_tag%3Dse%26keywords%3Dhandcraft%26qid%3D1762297402%26sprefix%3Dhandcraft%252Caps%252C132%26sr%3D8-318-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=XwRzLwzdbk&sp_cr=ZAZ,https://m.media-amazon.com/images/I/81oz9xpiZkL._AC_UL320_.jpg
362,"Xtore Beautiful Finish Uniquely Hand Crafted Home Dcor African Tribal Women Art Piece - (Set of 3, Multicolour), Resin",₹827,4.3,7000,https://www.amazon.in/Xtore-African-Beautiful-Uniquely-Crafted/dp/B08WL2RDBD/ref=sr_1_39?crid=349J41UZKK17D&dib=eyJ2IjoiMSJ9.ytNwWbOinfnu9E2dHj7wED4WveuLOzP5ZcKBlpI_Lj71ENVQam90UF_3wNOOby2ysVuXP41m5kUaybdgZHrSDhl5X9umNrLf9E_oz2oemtWTiNmNoompSvpZms08AeJWtB1xl7pDypyhyl-nP8NgkaJ91vTR1_DwCKfaYOklNLTtj1hEknb07OH9AcA67bREfUTslNeC17uho7mkEfrkWyByXMJMkwF4eji-JIassHozmKvv9LhUX90w3fQyLp4JO2ByvpjJ83pOcHQXuWMCMC7I9pE3KErnxsKjXbYCgjI.0X1wvORXQ0STK91mLAhokiBsvsIPls_lwTzFliJphLw&dib_tag=se&keywords=handcraft&qid=1762297373&sprefix=handcraft%2Caps%2C132&sr=8-39,https://m.media-amazon.com/images/I/61SMrRbPQCL._AC_UL320_.jpg
363,"Xtore® Modern Classy Lucky Owl Resin Art Figure Showpiece (Golden), 1 Piece",₹593,4.2,2400,https://www.amazon.in/Xtore%C2%AE-Modern-Classy-Ceramic-Showpiece/dp/B0B65D8FWJ/ref=sr_1_40?crid=349J41UZKK17D&dib=eyJ2IjoiMSJ9.ytNwWbOinfnu9E2dHj7wED4WveuLOzP5ZcKBlpI_Lj71ENVQam90UF_3wNOOby2ysVuXP41m5kUaybdgZHrSDhl5X9umNrLf9E_oz2oemtWTiNmNoompSvpZms08AeJWtB1xl7pDypyhyl-nP8NgkaJ91vTR1_DwCKfaYOklNLTtj1hEknb07OH9AcA67bREfUTslNeC17uho7mkEfrkWyByXMJMkwF4eji-JIassHozmKvv9LhUX90w3fQyLp4JO2ByvpjJ83pOcHQXuWMCMC7I9pE3KErnxsKjXbYCgjI.0X1wvORXQ0STK91mLAhokiBsvsIPls_lwTzFliJphLw&dib_tag=se&keywords=handcraft&qid=1762297373&sprefix=handcraft%2Caps%2C132&sr=8-40,https://m.media-amazon.com/images/I/61yGrF1XZRL._AC_UL320_.jpg
364,"JFL - Jewellery for Less Beautiful Warli Painting Faces Pendant with Multi Color and Cotton Bead Adjustable Thread Handcraft Necklace and Dangler Earrings for Women and Girls. (Red, Sky Blue, Yellow)",₹399,3.7,76,https://www.amazon.in/JFL-Jewellery-Traditional-Adjustable-Handcraft/dp/B0CM9MG21V/ref=sr_1_41?crid=349J41UZKK17D&dib=eyJ2IjoiMSJ9.ytNwWbOinfnu9E2dHj7wED4WveuLOzP5ZcKBlpI_Lj71ENVQam90UF_3wNOOby2ysVuXP41m5kUaybdgZHrSDhl5X9umNrLf9E_oz2oemtWTiNmNoompSvpZms08AeJWtB1xl7pDypyhyl-nP8NgkaJ91vTR1_DwCKfaYOklNLTtj1hEknb07OH9AcA67bREfUTslNeC17uho7mkEfrkWyByXMJMkwF4eji-JIassHozmKvv9LhUX90w3fQyLp4JO2ByvpjJ83pOcHQXuWMCMC7I9pE3KErnxsKjXbYCgjI.0X1wvORXQ0STK91mLAhokiBsvsIPls_lwTzFliJphLw&dib_tag=se&keywords=handcraft&qid=1762297373&sprefix=handcraft%2Caps%2C132&sr=8-41,https://m.media-amazon.com/images/I/81Xvwh+OdNL._AC_UL320_.jpg
365,Evana Handcraft - Coconut Coir || Rope Natural for Crafts || Garden || Well || Plant Hanger (11 Meter per Piece) - 5 Pieces,₹199,3.8,103,https://www.amazon.in/Evana-Handcraft-Coconut-Natural-Crafts/dp/B089FN53YK/ref=sr_1_42?crid=349J41UZKK17D&dib=eyJ2IjoiMSJ9.ytNwWbOinfnu9E2dHj7wED4WveuLOzP5ZcKBlpI_Lj71ENVQam90UF_3wNOOby2ysVuXP41m5kUaybdgZHrSDhl5X9umNrLf9E_oz2oemtWTiNmNoompSvpZms08AeJWtB1xl7pDypyhyl-nP8NgkaJ91vTR1_DwCKfaYOklNLTtj1hEknb07OH9AcA67bREfUTslNeC17uho7mkEfrkWyByXMJMkwF4eji-JIassHozmKvv9LhUX90w3fQyLp4JO2ByvpjJ83pOcHQXuWMCMC7I9pE3KErnxsKjXbYCgjI.0X1wvORXQ0STK91mLAhokiBsvsIPls_lwTzFliJphLw&dib_tag=se&keywords=handcraft&qid=1762297373&sprefix=handcraft%2Caps%2C132&sr=8-42,https://m.media-amazon.com/images/I/61Wwqf4LgiL._AC_UL320_.jpg
366,"HASTHIP® DIY Wooden Wick Candle Making Kit, 50Pcs Wooden Wicks, 25Pcs Wick Clip Metal Bases, 3 Sheet Round Adhesive Pads, DIY Handcraft Handle Making Kit for Scented Candle",₹403,3.9,5,https://www.amazon.in/HASTHIP%C2%AE-Wooden-Adhesive-Handcraft-Scented/dp/B0F8NFFR2X/ref=sr_1_43?crid=349J41UZKK17D&dib=eyJ2IjoiMSJ9.ytNwWbOinfnu9E2dHj7wED4WveuLOzP5ZcKBlpI_Lj71ENVQam90UF_3wNOOby2ysVuXP41m5kUaybdgZHrSDhl5X9umNrLf9E_oz2oemtWTiNmNoompSvpZms08AeJWtB1xl7pDypyhyl-nP8NgkaJ91vTR1_DwCKfaYOklNLTtj1hEknb07OH9AcA67bREfUTslNeC17uho7mkEfrkWyByXMJMkwF4eji-JIassHozmKvv9LhUX90w3fQyLp4JO2ByvpjJ83pOcHQXuWMCMC7I9pE3KErnxsKjXbYCgjI.0X1wvORXQ0STK91mLAhokiBsvsIPls_lwTzFliJphLw&dib_tag=se&keywords=handcraft&qid=1762297373&sprefix=handcraft%2Caps%2C132&sr=8-43,https://m.media-amazon.com/images/I/718WASOQdTL._AC_UL320_.jpg
367,"BEHOMA Aluminium Pair of Swans for Good Luck and Love | Candle Holder for Home Decor Tabletop Living Room | Showpiece for Gifting Anniversary Diwali & Navratri Pooja (Candles/Plants Not Included),Gold","₹1,199",4.6,412,https://www.amazon.in/BEHOMA-Tabletop-Showpiece-Gifting-Included/dp/B0BY2XCXYC/ref=sr_1_44?crid=349J41UZKK17D&dib=eyJ2IjoiMSJ9.ytNwWbOinfnu9E2dHj7wED4WveuLOzP5ZcKBlpI_Lj71ENVQam90UF_3wNOOby2ysVuXP41m5kUaybdgZHrSDhl5X9umNrLf9E_oz2oemtWTiNmNoompSvpZms08AeJWtB1xl7pDypyhyl-nP8NgkaJ91vTR1_DwCKfaYOklNLTtj1hEknb07OH9AcA67bREfUTslNeC17uho7mkEfrkWyByXMJMkwF4eji-JIassHozmKvv9LhUX90w3fQyLp4JO2ByvpjJ83pOcHQXuWMCMC7I9pE3KErnxsKjXbYCgjI.0X1wvORXQ0STK91mLAhokiBsvsIPls_lwTzFliJphLw&dib_tag=se&keywords=handcraft&qid=1762297373&sprefix=handcraft%2Caps%2C132&sr=8-44,https://m.media-amazon.com/images/I/81BIupehFVL._AC_UL320_.jpg
368,Shri Shri Handicraft Wooden kumkum Box shringar Box | sindoor dabbi - Handcraft sindoor refilable Wooden sindur dani Return Gifts for Women,₹251,No rating,0,https://www.amazon.in/Shri-Handicraft-Wooden-shringar-sindoor/dp/B0CP9P25SY/ref=sr_1_45?crid=349J41UZKK17D&dib=eyJ2IjoiMSJ9.ytNwWbOinfnu9E2dHj7wED4WveuLOzP5ZcKBlpI_Lj71ENVQam90UF_3wNOOby2ysVuXP41m5kUaybdgZHrSDhl5X9umNrLf9E_oz2oemtWTiNmNoompSvpZms08AeJWtB1xl7pDypyhyl-nP8NgkaJ91vTR1_DwCKfaYOklNLTtj1hEknb07OH9AcA67bREfUTslNeC17uho7mkEfrkWyByXMJMkwF4eji-JIassHozmKvv9LhUX90w3fQyLp4JO2ByvpjJ83pOcHQXuWMCMC7I9pE3KErnxsKjXbYCgjI.0X1wvORXQ0STK91mLAhokiBsvsIPls_lwTzFliJphLw&dib_tag=se&keywords=handcraft&qid=1762297373&sprefix=handcraft%2Caps%2C132&sr=8-45,https://m.media-amazon.com/images/I/615appzrfTL._AC_UL320_.jpg
369,eCraftIndia Set of 4 Resin Buddha Monk Statue with Hat| Think No Evil Speak No Evil Hear No Evil See No Evil| Buddha Statues for Home Decor Living Room Office Car Dashboard Showpiece Gift for Birthday,₹389,4.1,905,https://www.amazon.in/eCraftIndia-Polyresin-Decorative-Multicolour-MSGB604/dp/B09JZVC5DS/ref=sr_1_6?crid=349J41UZKK17D&dib=eyJ2IjoiMSJ9.ytNwWbOinfnu9E2dHj7wED4WveuLOzP5ZcKBlpI_Lj71ENVQam90UF_3wNOOby2ysVuXP41m5kUaybdgZHrSDhl5X9umNrLf9E_oz2oemtWTiNmNoompSvpZms08AeJWtB1xl7pDypyhyl-nP8NgkaJ91vTR1_DwCKfaYOklNLTtj1hEknb07OH9AcA67bREfUTslNeC17uho7mkEfrkWyByXMJMkwF4eji-JIassHozmKvv9LhUX90w3fQyLp4JO2ByvpjJ83pOcHQXuWMCMC7I9pE3KErnxsKjXbYCgjI.0X1wvORXQ0STK91mLAhokiBsvsIPls_lwTzFliJphLw&dib_tag=se&keywords=handcraft&qid=1762297373&sprefix=handcraft%2Caps%2C132&sr=8-6,https://m.media-amazon.com/images/I/61m5aDOE9BL._AC_UL320_.jpg
370,"Artvibes Engineered Wood Designer Wall And Door Hanging For Home | Office | Living Room | Gift | Decorative Items For Home Wall | Front Door Hanging | Entry Wall Decoration Items (Wh_5201N), Set Of 2",₹229,4.3,1300,https://www.amazon.in/Artvibes-Hanging-Decoration-WH_5201N-Multicolour/dp/B09RMST7KM/ref=sr_1_46?crid=349J41UZKK17D&dib=eyJ2IjoiMSJ9.ytNwWbOinfnu9E2dHj7wED4WveuLOzP5ZcKBlpI_Lj71ENVQam90UF_3wNOOby2ysVuXP41m5kUaybdgZHrSDhl5X9umNrLf9E_oz2oemtWTiNmNoompSvpZms08AeJWtB1xl7pDypyhyl-nP8NgkaJ91vTR1_DwCKfaYOklNLTtj1hEknb07OH9AcA67bREfUTslNeC17uho7mkEfrkWyByXMJMkwF4eji-JIassHozmKvv9LhUX90w3fQyLp4JO2ByvpjJ83pOcHQXuWMCMC7I9pE3KErnxsKjXbYCgjI.0X1wvORXQ0STK91mLAhokiBsvsIPls_lwTzFliJphLw&dib_tag=se&keywords=handcraft&qid=1762297373&sprefix=handcraft%2Caps%2C132&sr=8-46,https://m.media-amazon.com/images/I/61pA4E5c8aL._AC_UL320_.jpg
371,VS handcraft boutique Handcrafted Multicolour Silk Thread Kundan Bangles – Stylish Wedding & Party Jewellery Multicolour bangles,₹499,No rating,0,https://www.amazon.in/VS-handcraft-boutique-Handcrafted-Multicolour/dp/B0FX58JBXC/ref=sr_1_47?crid=349J41UZKK17D&dib=eyJ2IjoiMSJ9.ytNwWbOinfnu9E2dHj7wED4WveuLOzP5ZcKBlpI_Lj71ENVQam90UF_3wNOOby2ysVuXP41m5kUaybdgZHrSDhl5X9umNrLf9E_oz2oemtWTiNmNoompSvpZms08AeJWtB1xl7pDypyhyl-nP8NgkaJ91vTR1_DwCKfaYOklNLTtj1hEknb07OH9AcA67bREfUTslNeC17uho7mkEfrkWyByXMJMkwF4eji-JIassHozmKvv9LhUX90w3fQyLp4JO2ByvpjJ83pOcHQXuWMCMC7I9pE3KErnxsKjXbYCgjI.0X1wvORXQ0STK91mLAhokiBsvsIPls_lwTzFliJphLw&dib_tag=se&keywords=handcraft&qid=1762297373&sprefix=handcraft%2Caps%2C132&sr=8-47,https://m.media-amazon.com/images/I/61QN09ExMsL._AC_UL320_.jpg
372,"Divyakosh Wood shubh labh for Door Entrance (1 Pair)Golden Side Door hangings,toran for Home Decoration, Door Tags, Diwali Shoon/Soohn/Shun for Home mandir",₹299,4.1,460,https://www.amazon.in/Divyakosh-Entrance-hangings-Decoration-Hanging/dp/B0CM2485RJ/ref=sr_1_48?crid=349J41UZKK17D&dib=eyJ2IjoiMSJ9.ytNwWbOinfnu9E2dHj7wED4WveuLOzP5ZcKBlpI_Lj71ENVQam90UF_3wNOOby2ysVuXP41m5kUaybdgZHrSDhl5X9umNrLf9E_oz2oemtWTiNmNoompSvpZms08AeJWtB1xl7pDypyhyl-nP8NgkaJ91vTR1_DwCKfaYOklNLTtj1hEknb07OH9AcA67bREfUTslNeC17uho7mkEfrkWyByXMJMkwF4eji-JIassHozmKvv9LhUX90w3fQyLp4JO2ByvpjJ83pOcHQXuWMCMC7I9pE3KErnxsKjXbYCgjI.0X1wvORXQ0STK91mLAhokiBsvsIPls_lwTzFliJphLw&dib_tag=se&keywords=handcraft&qid=1762297373&sprefix=handcraft%2Caps%2C132&sr=8-48,https://m.media-amazon.com/images/I/81KvtuAOKcL._AC_UL320_.jpg
